Unnamed: 0,0,1
472,YEARS_REGISTRATION,AMT_REQ_CREDIT_BUREAU_HOUR
473,YEARS_REGISTRATION,AMT_REQ_CREDIT_BUREAU_DAY
474,YEARS_REGISTRATION,AMT_REQ_CREDIT_BUREAU_WEEK
475,YEARS_REGISTRATION,AMT_REQ_CREDIT_BUREAU_MON
476,YEARS_REGISTRATION,AMT_REQ_CREDIT_BUREAU_QRT
477,YEARS_REGISTRATION,AMT_REQ_CREDIT_BUREAU_YEAR
478,YEARS_REGISTRATION,NAME_CONTRACT_TYPE
479,YEARS_REGISTRATION,CODE_GENDER
480,YEARS_REGISTRATION,FLAG_OWN_CAR
481,YEARS_REGISTRATION,FLAG_OWN_REALTY
482,YEARS_REGISTRATION,NAME_TYPE_SUITE
483,YEARS_REGISTRATION,NAME_INCOME_TYPE
484,YEARS_REGISTRATION,NAME_EDUCATION_TYPE
485,YEARS_REGISTRATION,NAME_FAMILY_STATUS
486,YEARS_REGISTRATION,NAME_HOUSING_TYPE
487,YEARS_REGISTRATION,OCCUPATION_TYPE
488,YEARS_REGISTRATION,WEEKDAY_APPR_PROCESS_START
489,YEARS_REGISTRATION,ORGANIZATION_TYPE
490,YEARS_ID_PUBLISH,CNT_CHILDREN
491,YEARS_ID_PUBLISH,Target
492,YEARS_ID_PUBLISH,AMT_INCOME_TOTAL
493,YEARS_ID_PUBLISH,AMT_CREDIT
494,YEARS_ID_PUBLISH,AMT_ANNUITY
495,YEARS_ID_PUBLISH,AMT_GOODS_PRICE
496,YEARS_ID_PUBLISH,REGION_POPULATION_RELATIVE
497,YEARS_ID_PUBLISH,AGE
498,YEARS_ID_PUBLISH,YEARS_EMPLOYED
499,YEARS_ID_PUBLISH,YEARS_REGISTRATION
500,YEARS_ID_PUBLISH,FLAG_MOBIL
501,YEARS_ID_PUBLISH,FLAG_EMP_PHONE
502,YEARS_ID_PUBLISH,FLAG_WORK_PHONE
503,YEARS_ID_PUBLISH,FLAG_CONT_MOBILE
504,YEARS_ID_PUBLISH,FLAG_PHONE
505,YEARS_ID_PUBLISH,FLAG_EMAIL
506,YEARS_ID_PUBLISH,CNT_FAM_MEMBERS
507,YEARS_ID_PUBLISH,REGION_RATING_CLIENT
508,YEARS_ID_PUBLISH,REGION_RATING_CLIENT_W_CITY
509,YEARS_ID_PUBLISH,HOUR_APPR_PROCESS_START
510,YEARS_ID_PUBLISH,REG_REGION_NOT_LIVE_REGION
511,YEARS_ID_PUBLISH,REG_REGION_NOT_WORK_REGION
512,YEARS_ID_PUBLISH,LIVE_REGION_NOT_WORK_REGION
513,YEARS_ID_PUBLISH,REG_CITY_NOT_LIVE_CITY
514,YEARS_ID_PUBLISH,REG_CITY_NOT_WORK_CITY
515,YEARS_ID_PUBLISH,LIVE_CITY_NOT_WORK_CITY
516,YEARS_ID_PUBLISH,OBS_30_CNT_SOCIAL_CIRCLE
517,YEARS_ID_PUBLISH,DEF_30_CNT_SOCIAL_CIRCLE
518,YEARS_ID_PUBLISH,OBS_60_CNT_SOCIAL_CIRCLE
519,YEARS_ID_PUBLISH,DEF_60_CNT_SOCIAL_CIRCLE
520,YEARS_ID_PUBLISH,YEARS_LAST_PHONE_CHANGE
521,YEARS_ID_PUBLISH,AMT_REQ_CREDIT_BUREAU_HOUR
522,YEARS_ID_PUBLISH,AMT_REQ_CREDIT_BUREAU_DAY
523,YEARS_ID_PUBLISH,AMT_REQ_CREDIT_BUREAU_WEEK
524,YEARS_ID_PUBLISH,AMT_REQ_CREDIT_BUREAU_MON
525,YEARS_ID_PUBLISH,AMT_REQ_CREDIT_BUREAU_QRT
526,YEARS_ID_PUBLISH,AMT_REQ_CREDIT_BUREAU_YEAR
527,YEARS_ID_PUBLISH,NAME_CONTRACT_TYPE
528,YEARS_ID_PUBLISH,CODE_GENDER
529,YEARS_ID_PUBLISH,FLAG_OWN_CAR
530,YEARS_ID_PUBLISH,FLAG_OWN_REALTY
531,YEARS_ID_PUBLISH,NAME_TYPE_SUITE
532,YEARS_ID_PUBLISH,NAME_INCOME_TYPE
533,YEARS_ID_PUBLISH,NAME_EDUCATION_TYPE
534,YEARS_ID_PUBLISH,NAME_FAMILY_STATUS
535,YEARS_ID_PUBLISH,NAME_HOUSING_TYPE
536,YEARS_ID_PUBLISH,OCCUPATION_TYPE
537,YEARS_ID_PUBLISH,WEEKDAY_APPR_PROCESS_START
538,YEARS_ID_PUBLISH,ORGANIZATION_TYPE
539,FLAG_MOBIL,CNT_CHILDREN
540,FLAG_MOBIL,Target
541,FLAG_MOBIL,AMT_INCOME_TOTAL
542,FLAG_MOBIL,AMT_CREDIT
543,FLAG_MOBIL,AMT_ANNUITY
544,FLAG_MOBIL,AMT_GOODS_PRICE
545,FLAG_MOBIL,REGION_POPULATION_RELATIVE
546,FLAG_MOBIL,AGE
547,FLAG_MOBIL,YEARS_EMPLOYED
548,FLAG_MOBIL,YEARS_REGISTRATION
549,FLAG_MOBIL,YEARS_ID_PUBLISH
550,FLAG_MOBIL,FLAG_EMP_PHONE
551,FLAG_MOBIL,FLAG_WORK_PHONE
552,FLAG_MOBIL,FLAG_CONT_MOBILE
553,FLAG_MOBIL,FLAG_PHONE
554,FLAG_MOBIL,FLAG_EMAIL
555,FLAG_MOBIL,CNT_FAM_MEMBERS
556,FLAG_MOBIL,REGION_RATING_CLIENT
557,FLAG_MOBIL,REGION_RATING_CLIENT_W_CITY
558,FLAG_MOBIL,HOUR_APPR_PROCESS_START
559,FLAG_MOBIL,REG_REGION_NOT_LIVE_REGION
560,FLAG_MOBIL,REG_REGION_NOT_WORK_REGION
561,FLAG_MOBIL,LIVE_REGION_NOT_WORK_REGION
562,FLAG_MOBIL,REG_CITY_NOT_LIVE_CITY
563,FLAG_MOBIL,REG_CITY_NOT_WORK_CITY
564,FLAG_MOBIL,LIVE_CITY_NOT_WORK_CITY
565,FLAG_MOBIL,OBS_30_CNT_SOCIAL_CIRCLE
566,FLAG_MOBIL,DEF_30_CNT_SOCIAL_CIRCLE
567,FLAG_MOBIL,OBS_60_CNT_SOCIAL_CIRCLE
568,FLAG_MOBIL,DEF_60_CNT_SOCIAL_CIRCLE
569,FLAG_MOBIL,YEARS_LAST_PHONE_CHANGE
570,FLAG_MOBIL,AMT_REQ_CREDIT_BUREAU_HOUR
571,FLAG_MOBIL,AMT_REQ_CREDIT_BUREAU_DAY
572,FLAG_MOBIL,AMT_REQ_CREDIT_BUREAU_WEEK
573,FLAG_MOBIL,AMT_REQ_CREDIT_BUREAU_MON
574,FLAG_MOBIL,AMT_REQ_CREDIT_BUREAU_QRT
575,FLAG_MOBIL,AMT_REQ_CREDIT_BUREAU_YEAR
576,FLAG_MOBIL,NAME_CONTRACT_TYPE
577,FLAG_MOBIL,CODE_GENDER
578,FLAG_MOBIL,FLAG_OWN_CAR
579,FLAG_MOBIL,FLAG_OWN_REALTY
580,FLAG_MOBIL,NAME_TYPE_SUITE
581,FLAG_MOBIL,NAME_INCOME_TYPE
582,FLAG_MOBIL,NAME_EDUCATION_TYPE
583,FLAG_MOBIL,NAME_FAMILY_STATUS
584,FLAG_MOBIL,NAME_HOUSING_TYPE
585,FLAG_MOBIL,OCCUPATION_TYPE
586,FLAG_MOBIL,WEEKDAY_APPR_PROCESS_START
587,FLAG_MOBIL,ORGANIZATION_TYPE
588,FLAG_EMP_PHONE,CNT_CHILDREN
589,FLAG_EMP_PHONE,Target
590,FLAG_EMP_PHONE,AMT_INCOME_TOTAL
591,FLAG_EMP_PHONE,AMT_CREDIT
592,FLAG_EMP_PHONE,AMT_ANNUITY
593,FLAG_EMP_PHONE,AMT_GOODS_PRICE
594,FLAG_EMP_PHONE,REGION_POPULATION_RELATIVE
595,FLAG_EMP_PHONE,AGE
596,FLAG_EMP_PHONE,YEARS_EMPLOYED
597,FLAG_EMP_PHONE,YEARS_REGISTRATION
598,FLAG_EMP_PHONE,YEARS_ID_PUBLISH
599,FLAG_EMP_PHONE,FLAG_MOBIL
600,FLAG_EMP_PHONE,FLAG_WORK_PHONE
601,FLAG_EMP_PHONE,FLAG_CONT_MOBILE
602,FLAG_EMP_PHONE,FLAG_PHONE
603,FLAG_EMP_PHONE,FLAG_EMAIL
604,FLAG_EMP_PHONE,CNT_FAM_MEMBERS
605,FLAG_EMP_PHONE,REGION_RATING_CLIENT
606,FLAG_EMP_PHONE,REGION_RATING_CLIENT_W_CITY
607,FLAG_EMP_PHONE,HOUR_APPR_PROCESS_START
608,FLAG_EMP_PHONE,REG_REGION_NOT_LIVE_REGION
609,FLAG_EMP_PHONE,REG_REGION_NOT_WORK_REGION
610,FLAG_EMP_PHONE,LIVE_REGION_NOT_WORK_REGION
611,FLAG_EMP_PHONE,REG_CITY_NOT_LIVE_CITY
612,FLAG_EMP_PHONE,REG_CITY_NOT_WORK_CITY
613,FLAG_EMP_PHONE,LIVE_CITY_NOT_WORK_CITY
614,FLAG_EMP_PHONE,OBS_30_CNT_SOCIAL_CIRCLE
615,FLAG_EMP_PHONE,DEF_30_CNT_SOCIAL_CIRCLE
616,FLAG_EMP_PHONE,OBS_60_CNT_SOCIAL_CIRCLE
617,FLAG_EMP_PHONE,DEF_60_CNT_SOCIAL_CIRCLE
618,FLAG_EMP_PHONE,YEARS_LAST_PHONE_CHANGE
619,FLAG_EMP_PHONE,AMT_REQ_CREDIT_BUREAU_HOUR
620,FLAG_EMP_PHONE,AMT_REQ_CREDIT_BUREAU_DAY
621,FLAG_EMP_PHONE,AMT_REQ_CREDIT_BUREAU_WEEK
622,FLAG_EMP_PHONE,AMT_REQ_CREDIT_BUREAU_MON
623,FLAG_EMP_PHONE,AMT_REQ_CREDIT_BUREAU_QRT
624,FLAG_EMP_PHONE,AMT_REQ_CREDIT_BUREAU_YEAR
625,FLAG_EMP_PHONE,NAME_CONTRACT_TYPE
626,FLAG_EMP_PHONE,CODE_GENDER
627,FLAG_EMP_PHONE,FLAG_OWN_CAR
628,FLAG_EMP_PHONE,FLAG_OWN_REALTY
629,FLAG_EMP_PHONE,NAME_TYPE_SUITE
630,FLAG_EMP_PHONE,NAME_INCOME_TYPE
631,FLAG_EMP_PHONE,NAME_EDUCATION_TYPE
632,FLAG_EMP_PHONE,NAME_FAMILY_STATUS
633,FLAG_EMP_PHONE,NAME_HOUSING_TYPE
634,FLAG_EMP_PHONE,OCCUPATION_TYPE
635,FLAG_EMP_PHONE,WEEKDAY_APPR_PROCESS_START
636,FLAG_EMP_PHONE,ORGANIZATION_TYPE
637,FLAG_WORK_PHONE,CNT_CHILDREN
638,FLAG_WORK_PHONE,Target
639,FLAG_WORK_PHONE,AMT_INCOME_TOTAL
640,FLAG_WORK_PHONE,AMT_CREDIT
641,FLAG_WORK_PHONE,AMT_ANNUITY
642,FLAG_WORK_PHONE,AMT_GOODS_PRICE
643,FLAG_WORK_PHONE,REGION_POPULATION_RELATIVE
644,FLAG_WORK_PHONE,AGE
645,FLAG_WORK_PHONE,YEARS_EMPLOYED
646,FLAG_WORK_PHONE,YEARS_REGISTRATION
647,FLAG_WORK_PHONE,YEARS_ID_PUBLISH
648,FLAG_WORK_PHONE,FLAG_MOBIL
649,FLAG_WORK_PHONE,FLAG_EMP_PHONE
650,FLAG_WORK_PHONE,FLAG_CONT_MOBILE
651,FLAG_WORK_PHONE,FLAG_PHONE
652,FLAG_WORK_PHONE,FLAG_EMAIL
653,FLAG_WORK_PHONE,CNT_FAM_MEMBERS
654,FLAG_WORK_PHONE,REGION_RATING_CLIENT
655,FLAG_WORK_PHONE,REGION_RATING_CLIENT_W_CITY
656,FLAG_WORK_PHONE,HOUR_APPR_PROCESS_START
657,FLAG_WORK_PHONE,REG_REGION_NOT_LIVE_REGION
658,FLAG_WORK_PHONE,REG_REGION_NOT_WORK_REGION
659,FLAG_WORK_PHONE,LIVE_REGION_NOT_WORK_REGION
660,FLAG_WORK_PHONE,REG_CITY_NOT_LIVE_CITY
661,FLAG_WORK_PHONE,REG_CITY_NOT_WORK_CITY
662,FLAG_WORK_PHONE,LIVE_CITY_NOT_WORK_CITY
663,FLAG_WORK_PHONE,OBS_30_CNT_SOCIAL_CIRCLE
664,FLAG_WORK_PHONE,DEF_30_CNT_SOCIAL_CIRCLE
665,FLAG_WORK_PHONE,OBS_60_CNT_SOCIAL_CIRCLE
666,FLAG_WORK_PHONE,DEF_60_CNT_SOCIAL_CIRCLE
667,FLAG_WORK_PHONE,YEARS_LAST_PHONE_CHANGE
668,FLAG_WORK_PHONE,AMT_REQ_CREDIT_BUREAU_HOUR
669,FLAG_WORK_PHONE,AMT_REQ_CREDIT_BUREAU_DAY
670,FLAG_WORK_PHONE,AMT_REQ_CREDIT_BUREAU_WEEK
671,FLAG_WORK_PHONE,AMT_REQ_CREDIT_BUREAU_MON
672,FLAG_WORK_PHONE,AMT_REQ_CREDIT_BUREAU_QRT
673,FLAG_WORK_PHONE,AMT_REQ_CREDIT_BUREAU_YEAR
674,FLAG_WORK_PHONE,NAME_CONTRACT_TYPE
675,FLAG_WORK_PHONE,CODE_GENDER
676,FLAG_WORK_PHONE,FLAG_OWN_CAR
677,FLAG_WORK_PHONE,FLAG_OWN_REALTY
678,FLAG_WORK_PHONE,NAME_TYPE_SUITE
679,FLAG_WORK_PHONE,NAME_INCOME_TYPE
680,FLAG_WORK_PHONE,NAME_EDUCATION_TYPE
681,FLAG_WORK_PHONE,NAME_FAMILY_STATUS
682,FLAG_WORK_PHONE,NAME_HOUSING_TYPE
683,FLAG_WORK_PHONE,OCCUPATION_TYPE
684,FLAG_WORK_PHONE,WEEKDAY_APPR_PROCESS_START
685,FLAG_WORK_PHONE,ORGANIZATION_TYPE
686,FLAG_CONT_MOBILE,CNT_CHILDREN
687,FLAG_CONT_MOBILE,Target
688,FLAG_CONT_MOBILE,AMT_INCOME_TOTAL
689,FLAG_CONT_MOBILE,AMT_CREDIT
690,FLAG_CONT_MOBILE,AMT_ANNUITY
691,FLAG_CONT_MOBILE,AMT_GOODS_PRICE
692,FLAG_CONT_MOBILE,REGION_POPULATION_RELATIVE
693,FLAG_CONT_MOBILE,AGE
694,FLAG_CONT_MOBILE,YEARS_EMPLOYED
695,FLAG_CONT_MOBILE,YEARS_REGISTRATION
696,FLAG_CONT_MOBILE,YEARS_ID_PUBLISH
697,FLAG_CONT_MOBILE,FLAG_MOBIL
698,FLAG_CONT_MOBILE,FLAG_EMP_PHONE
699,FLAG_CONT_MOBILE,FLAG_WORK_PHONE
700,FLAG_CONT_MOBILE,FLAG_PHONE
701,FLAG_CONT_MOBILE,FLAG_EMAIL
702,FLAG_CONT_MOBILE,CNT_FAM_MEMBERS
703,FLAG_CONT_MOBILE,REGION_RATING_CLIENT
704,FLAG_CONT_MOBILE,REGION_RATING_CLIENT_W_CITY
705,FLAG_CONT_MOBILE,HOUR_APPR_PROCESS_START
706,FLAG_CONT_MOBILE,REG_REGION_NOT_LIVE_REGION
707,FLAG_CONT_MOBILE,REG_REGION_NOT_WORK_REGION
708,FLAG_CONT_MOBILE,LIVE_REGION_NOT_WORK_REGION
709,FLAG_CONT_MOBILE,REG_CITY_NOT_LIVE_CITY
710,FLAG_CONT_MOBILE,REG_CITY_NOT_WORK_CITY
711,FLAG_CONT_MOBILE,LIVE_CITY_NOT_WORK_CITY
712,FLAG_CONT_MOBILE,OBS_30_CNT_SOCIAL_CIRCLE
713,FLAG_CONT_MOBILE,DEF_30_CNT_SOCIAL_CIRCLE
714,FLAG_CONT_MOBILE,OBS_60_CNT_SOCIAL_CIRCLE
715,FLAG_CONT_MOBILE,DEF_60_CNT_SOCIAL_CIRCLE
716,FLAG_CONT_MOBILE,YEARS_LAST_PHONE_CHANGE
717,FLAG_CONT_MOBILE,AMT_REQ_CREDIT_BUREAU_HOUR
718,FLAG_CONT_MOBILE,AMT_REQ_CREDIT_BUREAU_DAY
719,FLAG_CONT_MOBILE,AMT_REQ_CREDIT_BUREAU_WEEK
720,FLAG_CONT_MOBILE,AMT_REQ_CREDIT_BUREAU_MON
721,FLAG_CONT_MOBILE,AMT_REQ_CREDIT_BUREAU_QRT
722,FLAG_CONT_MOBILE,AMT_REQ_CREDIT_BUREAU_YEAR
723,FLAG_CONT_MOBILE,NAME_CONTRACT_TYPE
724,FLAG_CONT_MOBILE,CODE_GENDER
725,FLAG_CONT_MOBILE,FLAG_OWN_CAR
726,FLAG_CONT_MOBILE,FLAG_OWN_REALTY
727,FLAG_CONT_MOBILE,NAME_TYPE_SUITE
728,FLAG_CONT_MOBILE,NAME_INCOME_TYPE
729,FLAG_CONT_MOBILE,NAME_EDUCATION_TYPE
730,FLAG_CONT_MOBILE,NAME_FAMILY_STATUS
731,FLAG_CONT_MOBILE,NAME_HOUSING_TYPE
732,FLAG_CONT_MOBILE,OCCUPATION_TYPE
733,FLAG_CONT_MOBILE,WEEKDAY_APPR_PROCESS_START
734,FLAG_CONT_MOBILE,ORGANIZATION_TYPE
735,FLAG_PHONE,CNT_CHILDREN
736,FLAG_PHONE,Target
737,FLAG_PHONE,AMT_INCOME_TOTAL
738,FLAG_PHONE,AMT_CREDIT
739,FLAG_PHONE,AMT_ANNUITY
740,FLAG_PHONE,AMT_GOODS_PRICE
741,FLAG_PHONE,REGION_POPULATION_RELATIVE
742,FLAG_PHONE,AGE
743,FLAG_PHONE,YEARS_EMPLOYED
744,FLAG_PHONE,YEARS_REGISTRATION
745,FLAG_PHONE,YEARS_ID_PUBLISH
746,FLAG_PHONE,FLAG_MOBIL
747,FLAG_PHONE,FLAG_EMP_PHONE
748,FLAG_PHONE,FLAG_WORK_PHONE
749,FLAG_PHONE,FLAG_CONT_MOBILE
750,FLAG_PHONE,FLAG_EMAIL
751,FLAG_PHONE,CNT_FAM_MEMBERS
752,FLAG_PHONE,REGION_RATING_CLIENT
753,FLAG_PHONE,REGION_RATING_CLIENT_W_CITY
754,FLAG_PHONE,HOUR_APPR_PROCESS_START
755,FLAG_PHONE,REG_REGION_NOT_LIVE_REGION
756,FLAG_PHONE,REG_REGION_NOT_WORK_REGION
757,FLAG_PHONE,LIVE_REGION_NOT_WORK_REGION
758,FLAG_PHONE,REG_CITY_NOT_LIVE_CITY
759,FLAG_PHONE,REG_CITY_NOT_WORK_CITY
760,FLAG_PHONE,LIVE_CITY_NOT_WORK_CITY
761,FLAG_PHONE,OBS_30_CNT_SOCIAL_CIRCLE
762,FLAG_PHONE,DEF_30_CNT_SOCIAL_CIRCLE
763,FLAG_PHONE,OBS_60_CNT_SOCIAL_CIRCLE
764,FLAG_PHONE,DEF_60_CNT_SOCIAL_CIRCLE
765,FLAG_PHONE,YEARS_LAST_PHONE_CHANGE
766,FLAG_PHONE,AMT_REQ_CREDIT_BUREAU_HOUR
767,FLAG_PHONE,AMT_REQ_CREDIT_BUREAU_DAY
768,FLAG_PHONE,AMT_REQ_CREDIT_BUREAU_WEEK
769,FLAG_PHONE,AMT_REQ_CREDIT_BUREAU_MON
770,FLAG_PHONE,AMT_REQ_CREDIT_BUREAU_QRT
771,FLAG_PHONE,AMT_REQ_CREDIT_BUREAU_YEAR
772,FLAG_PHONE,NAME_CONTRACT_TYPE
773,FLAG_PHONE,CODE_GENDER
774,FLAG_PHONE,FLAG_OWN_CAR
775,FLAG_PHONE,FLAG_OWN_REALTY
776,FLAG_PHONE,NAME_TYPE_SUITE
777,FLAG_PHONE,NAME_INCOME_TYPE
778,FLAG_PHONE,NAME_EDUCATION_TYPE
779,FLAG_PHONE,NAME_FAMILY_STATUS
780,FLAG_PHONE,NAME_HOUSING_TYPE
781,FLAG_PHONE,OCCUPATION_TYPE
782,FLAG_PHONE,WEEKDAY_APPR_PROCESS_START
783,FLAG_PHONE,ORGANIZATION_TYPE
784,FLAG_EMAIL,CNT_CHILDREN
785,FLAG_EMAIL,Target
786,FLAG_EMAIL,AMT_INCOME_TOTAL
787,FLAG_EMAIL,AMT_CREDIT
788,FLAG_EMAIL,AMT_ANNUITY
789,FLAG_EMAIL,AMT_GOODS_PRICE
790,FLAG_EMAIL,REGION_POPULATION_RELATIVE
791,FLAG_EMAIL,AGE
792,FLAG_EMAIL,YEARS_EMPLOYED
793,FLAG_EMAIL,YEARS_REGISTRATION
794,FLAG_EMAIL,YEARS_ID_PUBLISH
795,FLAG_EMAIL,FLAG_MOBIL
796,FLAG_EMAIL,FLAG_EMP_PHONE
797,FLAG_EMAIL,FLAG_WORK_PHONE
798,FLAG_EMAIL,FLAG_CONT_MOBILE
799,FLAG_EMAIL,FLAG_PHONE
800,FLAG_EMAIL,CNT_FAM_MEMBERS
801,FLAG_EMAIL,REGION_RATING_CLIENT
802,FLAG_EMAIL,REGION_RATING_CLIENT_W_CITY
803,FLAG_EMAIL,HOUR_APPR_PROCESS_START
804,FLAG_EMAIL,REG_REGION_NOT_LIVE_REGION
805,FLAG_EMAIL,REG_REGION_NOT_WORK_REGION
806,FLAG_EMAIL,LIVE_REGION_NOT_WORK_REGION
807,FLAG_EMAIL,REG_CITY_NOT_LIVE_CITY
808,FLAG_EMAIL,REG_CITY_NOT_WORK_CITY
809,FLAG_EMAIL,LIVE_CITY_NOT_WORK_CITY
810,FLAG_EMAIL,OBS_30_CNT_SOCIAL_CIRCLE
811,FLAG_EMAIL,DEF_30_CNT_SOCIAL_CIRCLE
812,FLAG_EMAIL,OBS_60_CNT_SOCIAL_CIRCLE
813,FLAG_EMAIL,DEF_60_CNT_SOCIAL_CIRCLE
814,FLAG_EMAIL,YEARS_LAST_PHONE_CHANGE
815,FLAG_EMAIL,AMT_REQ_CREDIT_BUREAU_HOUR
816,FLAG_EMAIL,AMT_REQ_CREDIT_BUREAU_DAY
817,FLAG_EMAIL,AMT_REQ_CREDIT_BUREAU_WEEK
818,FLAG_EMAIL,AMT_REQ_CREDIT_BUREAU_MON
819,FLAG_EMAIL,AMT_REQ_CREDIT_BUREAU_QRT
820,FLAG_EMAIL,AMT_REQ_CREDIT_BUREAU_YEAR
821,FLAG_EMAIL,NAME_CONTRACT_TYPE
822,FLAG_EMAIL,CODE_GENDER
823,FLAG_EMAIL,FLAG_OWN_CAR
824,FLAG_EMAIL,FLAG_OWN_REALTY
825,FLAG_EMAIL,NAME_TYPE_SUITE
826,FLAG_EMAIL,NAME_INCOME_TYPE
827,FLAG_EMAIL,NAME_EDUCATION_TYPE
828,FLAG_EMAIL,NAME_FAMILY_STATUS
829,FLAG_EMAIL,NAME_HOUSING_TYPE
830,FLAG_EMAIL,OCCUPATION_TYPE
831,FLAG_EMAIL,WEEKDAY_APPR_PROCESS_START
832,FLAG_EMAIL,ORGANIZATION_TYPE
833,CNT_FAM_MEMBERS,CNT_CHILDREN
834,CNT_FAM_MEMBERS,Target
835,CNT_FAM_MEMBERS,AMT_INCOME_TOTAL
836,CNT_FAM_MEMBERS,AMT_CREDIT
837,CNT_FAM_MEMBERS,AMT_ANNUITY
838,CNT_FAM_MEMBERS,AMT_GOODS_PRICE
839,CNT_FAM_MEMBERS,REGION_POPULATION_RELATIVE
840,CNT_FAM_MEMBERS,AGE
841,CNT_FAM_MEMBERS,YEARS_EMPLOYED
842,CNT_FAM_MEMBERS,YEARS_REGISTRATION
843,CNT_FAM_MEMBERS,YEARS_ID_PUBLISH
844,CNT_FAM_MEMBERS,FLAG_MOBIL
845,CNT_FAM_MEMBERS,FLAG_EMP_PHONE
846,CNT_FAM_MEMBERS,FLAG_WORK_PHONE
847,CNT_FAM_MEMBERS,FLAG_CONT_MOBILE
848,CNT_FAM_MEMBERS,FLAG_PHONE
849,CNT_FAM_MEMBERS,FLAG_EMAIL
850,CNT_FAM_MEMBERS,REGION_RATING_CLIENT
851,CNT_FAM_MEMBERS,REGION_RATING_CLIENT_W_CITY
852,CNT_FAM_MEMBERS,HOUR_APPR_PROCESS_START
853,CNT_FAM_MEMBERS,REG_REGION_NOT_LIVE_REGION
854,CNT_FAM_MEMBERS,REG_REGION_NOT_WORK_REGION
855,CNT_FAM_MEMBERS,LIVE_REGION_NOT_WORK_REGION
856,CNT_FAM_MEMBERS,REG_CITY_NOT_LIVE_CITY
857,CNT_FAM_MEMBERS,REG_CITY_NOT_WORK_CITY
858,CNT_FAM_MEMBERS,LIVE_CITY_NOT_WORK_CITY
859,CNT_FAM_MEMBERS,OBS_30_CNT_SOCIAL_CIRCLE
860,CNT_FAM_MEMBERS,DEF_30_CNT_SOCIAL_CIRCLE
861,CNT_FAM_MEMBERS,OBS_60_CNT_SOCIAL_CIRCLE
862,CNT_FAM_MEMBERS,DEF_60_CNT_SOCIAL_CIRCLE
863,CNT_FAM_MEMBERS,YEARS_LAST_PHONE_CHANGE
864,CNT_FAM_MEMBERS,AMT_REQ_CREDIT_BUREAU_HOUR
865,CNT_FAM_MEMBERS,AMT_REQ_CREDIT_BUREAU_DAY
866,CNT_FAM_MEMBERS,AMT_REQ_CREDIT_BUREAU_WEEK
867,CNT_FAM_MEMBERS,AMT_REQ_CREDIT_BUREAU_MON
868,CNT_FAM_MEMBERS,AMT_REQ_CREDIT_BUREAU_QRT
869,CNT_FAM_MEMBERS,AMT_REQ_CREDIT_BUREAU_YEAR
870,CNT_FAM_MEMBERS,NAME_CONTRACT_TYPE
871,CNT_FAM_MEMBERS,CODE_GENDER
872,CNT_FAM_MEMBERS,FLAG_OWN_CAR
873,CNT_FAM_MEMBERS,FLAG_OWN_REALTY
874,CNT_FAM_MEMBERS,NAME_TYPE_SUITE
875,CNT_FAM_MEMBERS,NAME_INCOME_TYPE
876,CNT_FAM_MEMBERS,NAME_EDUCATION_TYPE
877,CNT_FAM_MEMBERS,NAME_FAMILY_STATUS
878,CNT_FAM_MEMBERS,NAME_HOUSING_TYPE
879,CNT_FAM_MEMBERS,OCCUPATION_TYPE
880,CNT_FAM_MEMBERS,WEEKDAY_APPR_PROCESS_START
881,CNT_FAM_MEMBERS,ORGANIZATION_TYPE
882,REGION_RATING_CLIENT,CNT_CHILDREN
883,REGION_RATING_CLIENT,Target
884,REGION_RATING_CLIENT,AMT_INCOME_TOTAL
885,REGION_RATING_CLIENT,AMT_CREDIT
886,REGION_RATING_CLIENT,AMT_ANNUITY
887,REGION_RATING_CLIENT,AMT_GOODS_PRICE
888,REGION_RATING_CLIENT,REGION_POPULATION_RELATIVE
889,REGION_RATING_CLIENT,AGE
890,REGION_RATING_CLIENT,YEARS_EMPLOYED
891,REGION_RATING_CLIENT,YEARS_REGISTRATION
892,REGION_RATING_CLIENT,YEARS_ID_PUBLISH
893,REGION_RATING_CLIENT,FLAG_MOBIL
894,REGION_RATING_CLIENT,FLAG_EMP_PHONE
895,REGION_RATING_CLIENT,FLAG_WORK_PHONE
896,REGION_RATING_CLIENT,FLAG_CONT_MOBILE
897,REGION_RATING_CLIENT,FLAG_PHONE
898,REGION_RATING_CLIENT,FLAG_EMAIL
899,REGION_RATING_CLIENT,CNT_FAM_MEMBERS
900,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY
901,REGION_RATING_CLIENT,HOUR_APPR_PROCESS_START
902,REGION_RATING_CLIENT,REG_REGION_NOT_LIVE_REGION
903,REGION_RATING_CLIENT,REG_REGION_NOT_WORK_REGION
904,REGION_RATING_CLIENT,LIVE_REGION_NOT_WORK_REGION
905,REGION_RATING_CLIENT,REG_CITY_NOT_LIVE_CITY
906,REGION_RATING_CLIENT,REG_CITY_NOT_WORK_CITY
907,REGION_RATING_CLIENT,LIVE_CITY_NOT_WORK_CITY
908,REGION_RATING_CLIENT,OBS_30_CNT_SOCIAL_CIRCLE
909,REGION_RATING_CLIENT,DEF_30_CNT_SOCIAL_CIRCLE
910,REGION_RATING_CLIENT,OBS_60_CNT_SOCIAL_CIRCLE
911,REGION_RATING_CLIENT,DEF_60_CNT_SOCIAL_CIRCLE
912,REGION_RATING_CLIENT,YEARS_LAST_PHONE_CHANGE
